#########
## DUT_chain  master_chain  channel    power   mcs
0, 2, 1,  11,  0 
0, 2, 6,  11,  0 
0, 2, 11, 11,  0
0, 2, 13, 11,  0
0, 2, 36, 11,  0
0, 2, 52, 11,  0 
0, 2, 64, 11,  0 
0, 2, 120,11,  0

1, 0, 1,  11,  0 
1, 0, 6,  11,  0 
1, 0, 13, 11,  0
1, 0, 11, 11,  0
1, 0, 36, 11,  0
1, 0, 52, 11,  0
1, 0, 64, 11,  0
1, 0, 120,11,  0

